STAUTC;FlightNumber;EquipmentModel;DepartureStation;ArrivalStation;Alternado;Hora Chegada Alternado;TAF REDEMET;METAR
2025-12-10 17:15:00.000;2867;ERJ 195LR;CNF;GYN;CNF;2025-12-10 18:38:57.120;TSRA;-RA
2025-12-10 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2025-12-10 20:28:06.000;TSRA;VCSH
2025-12-10 21:15:00.000;4470;ATR72-600;CNF;MOC;CNF;2025-12-10 22:13:40.000;TSRA;VCSH VCTS
2025-12-10 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2025-12-10 22:58:06.000;TSRA;VCSH VCTS
2025-12-10 22:15:00.000;2886;A320-251NEO;VCP;VIX;CNF;2025-12-10 23:05:39.839;TSRA;NSW
2025-12-10 22:30:00.000;9643;ERJ 195LR;GIG;VIX;CNF;2025-12-10 23:20:39.839;TSRA;NSW
2025-12-10 22:15:00.000;4819;ERJ 195LR;PMW;GYN;CNF;2025-12-10 23:38:57.120;TSRA;NSW
2025-12-10 22:20:00.000;2960;ERJ 195LR;VCP;GYN;CNF;2025-12-10 23:43:57.120;TSRA;NSW
2025-12-11 00:15:00.000;2664;ERJ 195LR;CNF;VIX;CNF;2025-12-11 01:05:39.839;TSRA;VCTS
2025-12-11 01:55:00.000;4420;ATR72-600;CNF;MOC;CNF;2025-12-11 02:53:40.000;TSRA;NSW
2025-12-11 02:55:00.000;4853;A320-251NEO;VCP;VIX;CNF;2025-12-11 03:45:39.839;TSRA;NSW
2025-12-13 07:30:00.000;9113;ERJ;CNF;VIX;CNF;2025-12-13 08:20:39.839;TSRA BR;NSW
2025-12-13 08:15:00.000;9213;A320-251NEO;VCP;VIX;CNF;2025-12-13 09:05:39.839;TSRA BR;NSW
2025-12-14 19:25:00.000;2910;ERJ;CNF;VIX;CNF;2025-12-14 20:15:39.839;TS;VCTS
2025-12-14 22:05:00.000;4293;ATR72-600;CNF;MOC;CNF;2025-12-14 23:03:40.000;TSRA;-RA BR
2025-12-14 23:25:00.000;4142;ATR72-600;CNF;IPN;CNF;2025-12-14 23:53:06.000;TSRA;-RA BR
2025-12-15 02:00:00.000;4139;ATR72-600;CNF;IPN;CNF;2025-12-15 02:28:06.000;TSRA;NSW
2025-12-15 01:55:00.000;4420;ATR72-600;CNF;MOC;CNF;2025-12-15 02:53:40.000;TSRA;NSW
2025-12-15 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2025-12-15 18:08:40.000;TSRA;VCSH
2025-12-15 19:20:00.000;9803;ATR72-600;VCP;PLU;CNF;2025-12-15 19:24:18.000;TSRA;NSW
2025-12-15 19:20:00.000;2910;ERJ;CNF;VIX;CNF;2025-12-15 20:10:39.839;TSRA;VCSH
2025-12-15 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2025-12-15 20:28:06.000;TSRA;VCSH
2025-12-15 20:25:00.000;4470;ATR72-600;CNF;MOC;CNF;2025-12-15 21:23:40.000;TSRA;VCTS VCSH
2025-12-16 02:00:00.000;4139;ATR72-600;CNF;IPN;CNF;2025-12-16 02:28:06.000;TSRA;-RA FG
2025-12-16 01:55:00.000;4420;ATR72-600;CNF;MOC;CNF;2025-12-16 02:53:40.000;TSRA;-RA FG
2025-12-16 02:55:00.000;4853;A320-251NEO;VCP;VIX;CNF;2025-12-16 03:45:39.839;TSRA;-RA FG
2025-12-16 15:15:00.000;4135;ATR72-600;CNF;IPN;CNF;2025-12-16 15:43:06.000;TSRA;NSW
2025-12-16 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2025-12-16 18:08:40.000;TSRA;NSW
2025-12-16 19:20:00.000;2910;ERJ;CNF;VIX;CNF;2025-12-16 20:10:39.839;TSRA;NSW
2025-12-16 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2025-12-16 20:28:06.000;TSRA;NSW
2025-12-16 19:30:00.000;4470;ATR72-600;CNF;MOC;CNF;2025-12-16 20:28:40.000;TSRA;NSW
2025-12-16 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2025-12-16 22:58:06.000;TSRA;NSW
2025-12-16 22:15:00.000;2886;ERJ;VCP;VIX;CNF;2025-12-16 23:05:39.839;TSRA;NSW
2025-12-17 02:00:00.000;4139;ATR72-600;CNF;IPN;CNF;2025-12-17 02:28:06.000;TSRA;NSW
2025-12-17 01:55:00.000;4420;ATR72-600;CNF;MOC;CNF;2025-12-17 02:53:40.000;TSRA;NSW
2025-12-17 02:55:00.000;4853;A320-251NEO;VCP;VIX;CNF;2025-12-17 03:45:39.839;TSRA;NSW
2025-12-17 03:30:00.000;4314;A320-253NEO;REC;VIX;CNF;2025-12-17 04:20:39.839;TSRA;NSW
2025-12-17 03:40:00.000;4412;ERJ 195LR;CNF;VIX;CNF;2025-12-17 04:30:39.839;TSRA;NSW
2025-12-17 03:35:00.000;2841;ERJ 195LR;CNF;GYN;CNF;2025-12-17 04:58:57.120;TSRA;NSW
2025-12-17 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2025-12-17 18:08:40.000;TSRA;VCSH VCTS
2025-12-17 19:20:00.000;2910;ERJ;CNF;VIX;CNF;2025-12-17 20:10:39.839;TSRA;-RA
2025-12-17 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2025-12-17 20:28:06.000;TSRA;-RA
2025-12-19 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2025-12-19 18:08:40.000;TSRA;NSW
2025-12-19 19:20:00.000;2910;ERJ;CNF;VIX;CNF;2025-12-19 20:10:39.839;TSRA;NSW
2025-12-19 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2025-12-19 20:28:06.000;TSRA;NSW
2025-12-19 20:25:00.000;4470;ATR72-600;CNF;MOC;CNF;2025-12-19 21:23:40.000;TSRA;NSW
2025-12-20 07:30:00.000;9113;ERJ 195LR;CNF;VIX;CNF;2025-12-20 08:20:39.839;TSRA;-RA
2025-12-20 08:15:00.000;9213;A320-251NEO;VCP;VIX;CNF;2025-12-20 09:05:39.839;TSRA;-RA
2025-12-20 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2025-12-20 18:08:40.000;TSRA;NSW
2025-12-20 22:05:00.000;2886;A320-251NEO;VCP;VIX;CNF;2025-12-20 22:55:39.839;TSRA;NSW
2025-12-20 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2025-12-20 22:58:06.000;TSRA;NSW
2025-12-29 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2025-12-29 18:08:40.000;TSRA;NSW
2025-12-29 19:20:00.000;2910;ERJ;CNF;VIX;CNF;2025-12-29 20:10:39.839;TSRA;NSW
2025-12-29 20:25:00.000;4470;ATR72-600;CNF;MOC;CNF;2025-12-29 21:23:40.000;TSRA;NSW
2025-12-31 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2025-12-31 18:08:40.000;TSRA;NSW
2025-12-31 19:20:00.000;2910;ERJ 195LR;CNF;VIX;CNF;2025-12-31 20:10:39.839;TSRA;NSW
2025-12-31 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2025-12-31 20:28:06.000;TSRA;NSW
2025-12-31 21:20:00.000;4470;ATR72-600;CNF;MOC;CNF;2025-12-31 22:18:40.000;TSRA;VCTS
2026-01-02 02:00:00.000;4139;ATR72-600;CNF;IPN;CNF;2026-01-02 02:28:06.000;TS;NSW
2026-01-02 01:55:00.000;4420;ATR72-600;CNF;MOC;CNF;2026-01-02 02:53:40.000;TS;NSW
2026-01-02 02:50:00.000;4853;A320-253NEO;VCP;VIX;CNF;2026-01-02 03:40:39.839;TS;NSW
2026-01-02 03:30:00.000;4314;A320-251NEO;REC;VIX;CNF;2026-01-02 04:20:39.839;TS;NSW
2026-01-02 03:40:00.000;4412;ERJ 195LR;CNF;VIX;CNF;2026-01-02 04:30:39.839;TS;NSW
2026-01-02 19:20:00.000;2910;ERJ;CNF;VIX;CNF;2026-01-02 20:10:39.839;TSRA;VCSH
2026-01-02 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-01-02 20:28:06.000;TSRA;VCSH
2026-01-02 20:25:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-01-02 21:23:40.000;TSRA;VCSH
2026-01-02 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-02 22:58:06.000;TSRA;VCSH
2026-01-03 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-03 18:08:40.000;TSRA;VCTS
2026-01-04 02:00:00.000;4139;ATR72-600;CNF;IPN;CNF;2026-01-04 02:28:06.000;TSRA;FG
2026-01-04 01:55:00.000;4420;ATR72-600;CNF;MOC;CNF;2026-01-04 02:53:40.000;TSRA;FG
2026-01-04 02:50:00.000;4853;A320-251NEO;VCP;VIX;CNF;2026-01-04 03:40:39.839;TSRA;-RA FG
2026-01-04 03:30:00.000;4314;A320-251NEO;REC;VIX;CNF;2026-01-04 04:20:39.839;TSRA;FG
2026-01-04 03:40:00.000;4412;ERJ 195LR;CNF;VIX;CNF;2026-01-04 04:30:39.839;TSRA;FG
2026-01-04 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-04 18:08:40.000;TSRA BR;-RA
2026-01-04 19:20:00.000;2910;ERJ 195LR;CNF;VIX;CNF;2026-01-04 20:10:39.839;TSRA BR;BR
2026-01-04 20:25:00.000;4121;ATR72-600;CNF;MOC;CNF;2026-01-04 21:23:40.000;TSRA BR;NSW
2026-01-04 23:25:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-04 23:53:06.000;TSRA BR;BR
2026-01-05 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-01-05 20:28:06.000;TSRA;-RA
2026-01-05 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-01-05 20:40:39.839;TSRA;NSW
2026-01-05 20:45:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-01-05 21:43:40.000;TSRA;NSW
2026-01-05 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-05 22:58:06.000;TSRA;NSW
2026-01-06 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-06 18:08:40.000;TSRA;-SHRA
2026-01-06 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-01-06 20:28:06.000;TSRA;-SHRA
2026-01-06 19:30:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-01-06 20:28:40.000;TSRA;-SHRA
2026-01-06 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-01-06 20:40:39.839;TSRA;-SHRA
2026-01-06 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-06 22:58:06.000;TSRA;NSW
2026-01-07 17:15:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-07 18:13:40.000;TSRA;NSW
2026-01-07 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-01-07 20:28:06.000;TSRA;NSW
2026-01-07 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-01-07 20:40:39.839;TSRA;NSW
2026-01-07 21:00:00.000;9804;ATR72-600;VCP;PLU;CNF;2026-01-07 21:04:18.000;TSRA;NSW
2026-01-07 20:45:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-01-07 21:43:40.000;TSRA;NSW
2026-01-14 17:15:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-14 18:13:40.000;TSRA;NSW
2026-01-17 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-17 18:08:40.000;TSRA;VCSH
2026-01-17 21:25:00.000;2910;ERJ 195LR;CNF;VIX;CNF;2026-01-17 22:15:39.839;TSRA;-RA
2026-01-17 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-17 22:58:06.000;TSRA;-RA
2026-01-17 22:15:00.000;2886;A320-251NEO;VCP;VIX;CNF;2026-01-17 23:05:39.839;TSRA;NSW
2026-01-19 17:15:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-19 18:13:40.000;TSRA;NSW
2026-01-19 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-01-19 20:28:06.000;TSRA;NSW
2026-01-19 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-01-19 20:40:39.839;TSRA;NSW
2026-01-19 20:45:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-01-19 21:43:40.000;TSRA;NSW
2026-01-19 22:15:00.000;2886;A320-251NEO;VCP;VIX;CNF;2026-01-19 23:05:39.839;TSRA;NSW
2026-01-20 02:50:00.000;4853;A320-253NEO;VCP;VIX;CNF;2026-01-20 03:40:39.839;TSRA;-RA VCTS
2026-01-20 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-20 18:08:40.000;TSRA;-RA BR
2026-01-20 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-01-20 20:28:06.000;TSRA;NSW
2026-01-20 19:30:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-01-20 20:28:40.000;TSRA;NSW
2026-01-20 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-01-20 20:40:39.839;TSRA;NSW
2026-01-24 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-24 18:08:40.000;TSRA;VCSH VCTS
2026-01-24 21:25:00.000;2910;ERJ 195LR;CNF;VIX;CNF;2026-01-24 22:15:39.839;TSRA;NSW
2026-01-24 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-24 22:58:06.000;TSRA;NSW
2026-01-25 01:55:00.000;4420;ATR72-600;CNF;MOC;CNF;2026-01-25 02:53:40.000;TSRA;NSW
2026-01-25 02:50:00.000;4853;A320-251NEO;VCP;VIX;CNF;2026-01-25 03:40:39.839;TSRA;NSW
2026-01-25 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-25 18:08:40.000;TSRA;NSW
2026-01-25 19:30:00.000;2910;ERJ 195LR;CNF;VIX;CNF;2026-01-25 20:20:39.839;TSRA;NSW
2026-01-25 20:25:00.000;4121;ATR72-600;CNF;MOC;CNF;2026-01-25 21:23:40.000;TSRA;NSW
2026-01-25 21:40:00.000;9240;ERJ;VCP;VIX;CNF;2026-01-25 22:30:39.839;TSRA;VCTS
2026-01-25 23:25:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-25 23:53:06.000;TSRA;-RA VCTS
2026-01-26 20:45:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-01-26 21:43:40.000;TSRA;VCSH
2026-01-26 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-26 22:58:06.000;TSRA;VCSH
2026-01-27 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-01-27 20:28:06.000;TS;NSW
2026-01-27 19:30:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-01-27 20:28:40.000;TS;NSW
2026-01-27 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-01-27 20:40:39.839;TS;NSW
2026-01-27 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-27 22:58:06.000;TS;NSW
2026-01-29 17:10:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-29 18:08:40.000;TSRA;NSW
2026-01-29 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-01-29 20:28:06.000;TSRA;VCSH
2026-01-29 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-01-29 20:40:39.839;TSRA;VCSH
2026-01-30 17:15:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-30 18:13:40.000;TSRA;-RA
2026-01-30 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-01-30 20:28:06.000;TSRA;NSW
2026-01-30 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-01-30 20:40:39.839;TSRA;NSW
2026-01-30 20:45:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-01-30 21:43:40.000;TSRA;NSW
2026-01-30 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-01-30 22:58:06.000;TSRA;NSW
2026-01-30 22:15:00.000;2886;A320-251NEO;VCP;VIX;CNF;2026-01-30 23:05:39.839;TSRA;-RA
2026-01-31 02:00:00.000;4139;ATR72-600;CNF;IPN;CNF;2026-01-31 02:28:06.000;TSRA;BR
2026-01-31 01:55:00.000;4420;ATR72-600;CNF;MOC;CNF;2026-01-31 02:53:40.000;TSRA;BR
2026-01-31 17:20:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-01-31 18:18:40.000;TSRA;VCSH
2026-01-31 18:15:00.000;2667;ATR72-600;VCP;IZA;CNF;2026-01-31 18:55:24.000;TSRA;VCSH
2026-02-02 02:00:00.000;4139;ATR72-600;CNF;IPN;CNF;2026-02-02 02:28:06.000;TS;NSW
2026-02-02 02:00:00.000;4420;ATR72-600;CNF;MOC;CNF;2026-02-02 02:58:40.000;TS;NSW
2026-02-03 17:30:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-03 18:28:40.000;TSRA;VCSH
2026-02-03 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-03 20:28:06.000;TSRA;VCSH
2026-02-03 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-02-03 20:40:39.839;TSRA;SHRA
2026-02-03 21:35:00.000;4470;ERJ 195LR;CNF;MOC;CNF;2026-02-03 22:17:14.399;TSRA;VCSH
2026-02-04 17:30:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-04 18:28:40.000;TSRA;VCSH
2026-02-04 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-04 20:28:06.000;TSRA;VCSH
2026-02-04 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-02-04 20:40:39.839;TSRA;SHRA
2026-02-04 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-04 22:33:40.000;TSRA;NSW
2026-02-05 17:30:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-05 18:28:40.000;TSRA;NSW
2026-02-05 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-05 20:28:06.000;TSRA;NSW
2026-02-05 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-02-05 20:40:39.839;TSRA;NSW
2026-02-05 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-05 22:33:40.000;TSRA;NSW
2026-02-05 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-02-05 22:58:06.000;TSRA;NSW
2026-02-06 17:30:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-06 18:28:40.000;TSRA;VCSH
2026-02-06 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-06 20:28:06.000;TSRA;VCSH
2026-02-06 19:50:00.000;2910;ERJ 195LR;CNF;VIX;CNF;2026-02-06 20:40:39.839;TSRA;VCSH
2026-02-06 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-06 22:33:40.000;TSRA;NSW
2026-02-06 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-02-06 22:58:06.000;TSRA;NSW
2026-02-07 17:30:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-07 18:28:40.000;TSRA;VCTS
2026-02-09 17:30:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-09 18:28:40.000;TSRA;NSW
2026-02-09 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-09 20:28:06.000;TSRA;NSW
2026-02-09 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-02-09 20:40:39.839;TSRA;NSW
2026-02-10 17:30:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-10 18:28:40.000;TSRA;NSW
2026-02-10 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-10 20:28:06.000;TSRA;NSW
2026-02-10 19:50:00.000;2910;ERJ 195LR;CNF;VIX;CNF;2026-02-10 20:40:39.839;TSRA;NSW
2026-02-10 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-10 22:33:40.000;TSRA;NSW
2026-02-10 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-02-10 22:58:06.000;TSRA;NSW
2026-02-11 02:00:00.000;4139;ATR72-600;CNF;IPN;CNF;2026-02-11 02:28:06.000;TSRA;NSW
2026-02-11 02:00:00.000;4420;ATR72-600;CNF;MOC;CNF;2026-02-11 02:58:40.000;TSRA;NSW
2026-02-11 02:55:00.000;4853;A320-251NEO;VCP;VIX;CNF;2026-02-11 03:45:39.839;TSRA;NSW
2026-02-11 03:35:00.000;4314;A320-251NEO;REC;VIX;CNF;2026-02-11 04:25:39.839;TSRA;NSW
2026-02-11 03:40:00.000;4412;ERJ;CNF;VIX;CNF;2026-02-11 04:30:39.839;TSRA;NSW
2026-02-18 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-18 20:28:06.000;TSRA;NSW
2026-02-18 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-02-18 20:40:39.839;TSRA;NSW
2026-02-18 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-18 22:33:40.000;TSRA;NSW
2026-02-18 21:50:00.000;2639;ERJ;CNF;VIX;CNF;2026-02-18 22:40:39.839;TSRA;NSW
2026-02-18 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-02-18 22:58:06.000;TSRA;NSW
2026-02-18 22:15:00.000;2886;A320-251NEO;VCP;VIX;CNF;2026-02-18 23:05:39.839;TSRA;VCTS
2026-02-19 17:30:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-19 18:28:40.000;TSRA;NSW
2026-02-19 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-02-19 20:40:39.839;TSRA;NSW
2026-02-19 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-19 22:33:40.000;TSRA;VCTS
2026-02-19 21:50:00.000;2639;ERJ;CNF;VIX;CNF;2026-02-19 22:40:39.839;TSRA;VCTS
2026-02-19 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-02-19 22:58:06.000;TSRA;VCTS
2026-02-19 22:15:00.000;2886;A320-253NEO;VCP;VIX;CNF;2026-02-19 23:05:39.839;TSRA;VCTS
2026-02-20 17:30:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-20 18:28:40.000;TS;NSW
2026-02-20 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-20 20:28:06.000;TS;VCSH VCTS
2026-02-20 19:50:00.000;2910;ERJ;CNF;VIX;CNF;2026-02-20 20:40:39.839;TS;VCSH VCTS
2026-02-20 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-20 22:33:40.000;TS;VCTS
2026-02-20 21:50:00.000;2639;ERJ;CNF;VIX;CNF;2026-02-20 22:40:39.839;TS;VCTS
2026-02-20 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-02-20 22:58:06.000;TS;VCTS
2026-02-24 15:00:00.000;4135;ATR72-600;CNF;IPN;CNF;2026-02-24 15:28:06.000;TSRA;VCSH
2026-02-24 15:40:00.000;9800;ATR72-600;JTC;PLU;CNF;2026-02-24 15:44:18.000;TSRA;VCSH
2026-02-24 15:45:00.000;4371;ERJ;CNF;VIX;CNF;2026-02-24 16:35:39.839;TSRA;-RA
2026-02-24 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-24 20:28:06.000;TSRA;NSW
2026-02-24 21:25:00.000;2910;ERJ 195LR;CNF;VIX;CNF;2026-02-24 22:15:39.839;TSRA;NSW
2026-02-24 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-24 22:33:40.000;TSRA;NSW
2026-02-24 21:50:00.000;2639;ERJ;CNF;VIX;CNF;2026-02-24 22:40:39.839;TSRA;NSW
2026-02-24 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-02-24 22:58:06.000;TSRA;NSW
2026-02-26 00:10:00.000;2664;ERJ;CNF;VIX;CNF;2026-02-26 01:00:39.839;TS;NSW
2026-02-26 17:25:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-02-26 18:23:40.000;TSRA BR;VCSH
2026-02-26 17:40:00.000;4761;A320-251NEO;VCP;VIX;CNF;2026-02-26 18:30:39.839;TSRA BR;VCSH
2026-02-26 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-26 20:28:06.000;TSRA BR;NSW
2026-02-26 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-26 22:33:40.000;TSRA BR;NSW
2026-02-26 21:50:00.000;2639;ERJ;CNF;VIX;CNF;2026-02-26 22:40:39.839;TSRA BR;NSW
2026-02-26 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-02-26 22:58:06.000;TSRA BR;NSW
2026-02-26 21:35:00.000;4227;ERJ 195LR;CNF;GYN;CNF;2026-02-26 22:58:57.120;TSRA BR;NSW
2026-02-26 22:15:00.000;2886;A320-251NEO;VCP;VIX;CNF;2026-02-26 23:05:39.839;TSRA BR;VCTS
2026-02-27 00:00:00.000;2664;ERJ;CNF;VIX;CNF;2026-02-27 00:50:39.839;TSRA BR;NSW
2026-02-27 17:25:00.000;4293;ERJ 195LR;CNF;MOC;CNF;2026-02-27 18:07:14.399;TSRA;VCSH
2026-02-27 17:40:00.000;4761;A321-251NEO;VCP;VIX;CNF;2026-02-27 18:30:39.839;TSRA;VCSH
2026-02-27 20:00:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-02-27 20:28:06.000;TSRA;VCSH VCTS
2026-02-27 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-02-27 22:33:40.000;TSRA;NSW
2026-02-27 21:50:00.000;2639;ERJ;CNF;VIX;CNF;2026-02-27 22:40:39.839;TSRA;NSW
2026-02-27 22:30:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-02-27 22:58:06.000;TSRA;NSW
2026-02-27 22:15:00.000;2886;A320-251NEO;VCP;VIX;CNF;2026-02-27 23:05:39.839;TSRA;NSW
2026-03-07 17:25:00.000;2667;ATR72-600;VCP;IZA;CNF;2026-03-07 18:05:24.000;TSRA;NSW
2026-03-07 17:25:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-03-07 18:23:40.000;TSRA;NSW
2026-03-08 17:25:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-03-08 18:23:40.000;TSRA;NSW
2026-03-08 21:20:00.000;4142;ATR72-600;CNF;IPN;CNF;2026-03-08 21:48:06.000;TSRA;VCTS
2026-03-08 21:25:00.000;2910;ERJ;CNF;VIX;CNF;2026-03-08 22:15:39.839;TSRA;VCTS
2026-03-08 21:40:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-03-08 22:38:40.000;TSRA;VCTS
2026-03-09 20:10:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-03-09 20:38:06.000;TSRA;VCTS VCSH
2026-03-09 21:25:00.000;2910;ERJ 195LR;CNF;VIX;CNF;2026-03-09 22:15:39.839;TSRA;NSW
2026-03-09 21:35:00.000;4470;ATR72-600;CNF;MOC;CNF;2026-03-09 22:33:40.000;TSRA;NSW
2026-03-10 00:10:00.000;2664;ERJ;CNF;VIX;CNF;2026-03-10 01:00:39.839;TSRA;NSW
2026-03-10 17:25:00.000;4293;ATR72-600;CNF;MOC;CNF;2026-03-10 18:23:40.000;TSRA;VCSH
2026-03-10 17:40:00.000;4761;A320-253NEO;VCP;VIX;CNF;2026-03-10 18:30:39.839;TSRA;VCSH
2026-03-10 20:10:00.000;4317;ATR72-600;CNF;IPN;CNF;2026-03-10 20:38:06.000;TSRA;NSW
2026-03-10 21:25:00.000;9806;ERJ 195LR;CNF;PLU;CNF;2026-03-10 21:28:05.760;TSRA;NSW
